month,market,V0_kEUR_per_MW,V1_kEUR_per_MW,delta_kEUR_per_MW,V0_share_pct,V1_share_pct
2025-11,ID,3.793318919558131,-3.0827976132784736,-6.876116532836605,10.24735408389749,-8.644556764216588
2025-11,cap_up,12.927065800000001,13.197635499999995,0.27056969999999403,34.921456204339464,37.007849215200565
2025-11,cap_down,10.2424639,10.2145426,-0.027921300000000926,27.669214347804896,28.642877153490325
2025-11,act_up,4.7222638018838525,4.213337483682702,-0.5089263182011505,12.756825956809513,11.814734411242231
2025-11,act_down,0.05113937006516982,0.18983527856007068,0.13869590849490088,0.13814900455201026,0.5323222758104431
2025-12,DA,7.204371946422779,9.9070825,2.7027105535772202,23.906979103624227,93.39207328770448
2025-12,ID,-0.5328445288839192,-1.9058075,-1.372962971116081,-1.7681906364972673,-17.96566382810044
2025-12,cap_up,10.5627295,0.99372,-9.5690095,35.051348724314764,9.36759849001537
2025-12,cap_down,8.1232068,1.61306,-6.5101468,26.956039564065804,15.205992050380582
2025-12,act_up,5.398586550701304,0.0,-5.398586550701304,17.9146630430162,0.0
2025-12,act_down,-0.6210344002979913,0.0,0.6210344002979913,-2.060839798523723,0.0
2026-01,DA,5.6074521,9.614103150000002,4.006651050000002,16.264545688378682,26.79884378478648
2026-01,ID,3.9022560392431442,-1.3088672588008896,-5.211123298044034,11.31858471658131,-3.648403668690275
2026-01,cap_up,12.267260100000005,13.371099899999999,1.103839799999994,35.58147422564251,37.271289049033555
2026-01,cap_down,5.551331300000001,6.341885999999997,0.790554699999996,16.101765998175296,17.677698019593674
2026-01,act_up,5.760757142170264,6.41806785978467,0.657310717614406,16.709210541180028,17.890051239415737
2026-01,act_down,1.3874802439716423,1.4387773004414284,0.051297056469786106,4.024418830042182,4.010521575860837
2026-02,DA,4.022990782737686,4.9210221999999995,0.8980314172623132,13.997724695987339,16.0474211294522
2026-02,ID,2.7560414972197393,1.6545048576272636,-1.1015366395924757,9.589460233002507,5.395329492939304
2026-02,cap_up,7.846368100000003,8.484317299999999,0.637949199999996,27.300907821726597,27.66730308776027
2026-02,cap_down,9.3000933,10.0901064,0.7900130999999995,32.35904646338948,32.903770814482584
2026-02,act_up,2.9954342782913153,3.150329947725726,0.1548956694344108,10.422411244977317,10.273205304353201
2026-02,act_down,1.81939141587738,2.3652209992687876,0.5458295833914075,6.330449540916767,7.712970171012436
2026-03,DA,5.662923680853735,7.864441799999999,2.2015181191462636,18.620232524764692,22.130447885681324
2026-03,ID,6.706366934308051,6.025799531942856,-0.6805674023651953,22.051173342739347,16.95652989780207
2026-03,cap_up,8.073471100000006,9.2222671,1.1487959999999937,26.54634207277615,25.951352509771702
2026-03,cap_down,5.544710000000012,6.745582399999997,1.2008723999999855,18.231534680831746,18.98199052878351
2026-03,act_up,3.263843408372901,3.9188468166427675,0.6550034082698666,10.731828047373897,11.027589427603234
2026-03,act_down,1.161429042372529,1.7598117232533053,0.5983826808807762,3.8188893315141685,4.952089750358167
2026-04,DA,-1.978796763759024,-1.9288639999999997,0.049932763759024335,-6.3813578285645,-5.793702629767631
2026-04,ID,13.213272478498842,13.280424217468711,0.06715173896986926,42.611056029548216,39.8902300593397
2026-04,cap_up,6.243432599999999,7.282770500000001,1.0393379000000014,20.134244318976805,21.875158952546226
2026-04,cap_down,9.0610292,9.516676799999997,0.45564759999999715,29.220620671741205,28.585113000609986
2026-04,act_up,4.472407664468252,4.9345714434086725,0.46216377894042004,14.422923154558957,14.821905302008375
2026-04,act_down,-0.002321442888954078,0.20684426584527307,0.20916570873422716,-0.00748634626066961,0.6212953152633435
2026-05,DA,2.208316671935305,4.8612193,2.652902628064695,6.814985207925227,13.650549897169935
2026-05,ID,9.935775403343632,7.025814303102203,-2.9099611002414285,30.66234261760709,19.728842250080515
2026-05,cap_up,9.392596899999997,11.3352229,1.9426260000000024,28.986064250199885,31.829879757120455
2026-05,cap_down,7.642480299999998,8.8069997,1.1645194000000023,23.585109354228425,24.730501018378384
2026-05,act_up,3.631685604537503,4.162361040740092,0.5306754362025887,11.207579052993331,11.688120524959407
2026-05,act_down,-0.4070182674166401,-0.5797236818998593,-0.17270541448321924,-1.2560804829539496,-1.6278934477087057
2026-06,DA,1.4741909996206233,6.878775949999999,5.404584950379375,5.1589909598754415,19.72668578888292
2026-06,ID,9.55191904306044,4.432303400609727,-5.1196156424507135,33.42732658474543,12.710787084848338
2026-06,cap_up,9.9574387,13.723972399999996,3.7665336999999948,34.84645900703085,39.35707359535404
2026-06,cap_down,3.7388340999999987,4.775483400000001,1.0366493000000019,13.084200980292152,13.694945322623324
2026-06,act_up,4.443290054442982,5.691958303540199,1.248668249097217,15.549473052592854,16.323176360666405
2026-06,act_down,-0.5904919928292277,-0.6320847924143068,-0.04159279958507911,-2.066450584536728,-1.8126681523750339
2026-07,DA,-4.834599912908931,-2.4448298499999996,2.389770062908932,-13.195611993972197,-7.472124712827359
2026-07,ID,15.542095003260542,11.748192216176934,-3.793902787083608,42.42077088713656,35.90595778660903
2026-07,cap_up,14.995228699999998,14.204338199999999,-0.7908904999999997,40.92814777862744,43.412667958703835
2026-07,cap_down,4.115529600000001,2.9235191000000005,-1.1920105000000008,11.23297330277567,8.935140952869503
2026-07,act_up,8.013046592943974,7.155508352984688,-0.8575382399592861,21.87090051604469,21.86935454718024
2026-07,act_down,-1.193363712379207,-0.8673885546720534,0.32597515770715346,-3.2571804906121664,-2.6509965325352423
2026-08,DA,8.031952305504314,6.62246,-1.4094923055043136,32.171118591425575,55.400004073310996
2026-08,ID,0.2631274730028046,1.3347176816133635,1.0715902086105589,1.0539287108109698,11.165543468454402
2026-08,cap_up,10.469763100000002,2.84567,-7.624093100000001,41.93550677378965,23.805372866170412
2026-08,cap_down,3.4397110000000004,1.0124342,-2.4272768000000005,13.777391385329315,8.46949000884254
2026-08,act_up,3.0719118428512884,0.16276624958857458,-2.9091455932627137,12.304211534105754,1.3616165126259103
2026-08,act_down,-0.3101211950445659,-0.024150093150391332,0.2859711018941746,-1.2421569954612566,-0.20202692940425762
